"age","d18o"
13233.8,2.02693750000008
13237.8,1.90674999999999
13241.8,2.00990476190475
13245.8,2.01631250000008
13249.8,1.95954838709675
13253.8,1.84225000000011
13257.8,1.93173684210518
13261.8,1.98668421052634
13265.8,1.93
13269.8,1.99015789473665
13273.8,1.89347368421046
13277.8,2.26699999999993
13281.8,2.25542105263152
13285.8,2.0255
13289.8,2.00342105263147
13293.8,1.82866666666667
13297.8,1.85499999999997
13301.8,1.86916216216217
13305.8,2.06699999999991
13309.8,2.17077777777784
13313.8,1.99151351351352
13317.8,1.80133333333332
13321.8,1.84233333333333
13325.8,1.84413513513514
13329.8,1.84088888888889
13333.8,1.63263888888898
13337.8,1.74588571428562
13341.8,1.70885714285718
13345.8,2.15452941176475
13349.8,2.04117142857142
13353.8,2.07239999999999
13357.8,2.05862857142858
13361.8,1.95671428571431
13365.8,2.02441176470587
13369.8,2.06837142857143
13373.8,1.95191176470592
13377.8,2.0291333333333
13381.8,2.05
13385.8,2.14533333333333
13389.8,2.25268965517235
13393.8,2.29033333333337
13397.8,2.17127586206902
13401.8,2.21739999999994
13405.8,2.0988
13409.8,2.07826666666668
13413.8,2.01741379310345
13417.8,1.96352380952376
13421.8,1.98728571428566
13425.8,2.14266666666671
13429.8,1.99909523809525
13433.8,2.06714285714293
13437.8,2.04524999999995
13441.8,2.12700000000005
13445.8,2.12120000000006
13449.8,2.05128571428576
13453.8,1.86983333333343
13457.8,1.81399999999993
13461.8,1.97990322580647
13465.8,2.17553658536581
13469.8,2.05370731707319
13473.8,1.95595121951218
13477.8,1.92239024390247
13481.8,1.81141463414636
13485.8,1.71580487804879
13489.8,1.75141463414633
13493.8,1.74020000000002
13497.8,1.80437499999999
13501.8,1.8859166666664
13505.8,2.00816666666666
13509.8,2.05066666666666
13513.8,2.18650000000007
13517.8,2.03073913043477
13521.8,2.115
13525.8,2.36095833333332
13529.8,2.11516666666669
13533.8,2.0451666666667
13537.8,1.71683333333345
13541.8,2.05522857142867
13545.8,1.7626
13549.8,1.87711428571418
13553.8,2.1162857142857
13557.8,2.0898285714286
13561.8,2.04550000000001
13565.8,1.84702857142866
13569.8,2.07050000000012
13573.8,1.9223636363636
13577.8,1.90399999999995
13581.8,1.72233333333333
13585.8,2.19020833333332
13589.8,2.19650000000001
13593.8,2.13500000000002
13597.8,2.08753703703702
13601.8,2.06500000000003
13605.8,1.92055555555558
13609.8,1.96001851851857
13613.8,1.86455555555555
13617.8,1.81762962962968
13621.8,1.73
13625.8,1.79253846153847
13629.8,1.84734615384614
13633.8,1.93069230769227
13637.8,2.003
13641.8,2.01473684210527
13645.8,1.75644444444455
13649.8,1.67180769230771
13653.8,1.84514814814809
13657.8,1.51440000000001
13661.8,1.94744444444438
13665.8,2.16783333333341
13669.8,1.99888888888875
13673.8,2.14858823529411
13677.8,2.06316666666673
13681.8,2.15671428571426
13685.8,2.04000000000001
13689.8,1.84752941176464
13693.8,2.14066666666669
13697.8,1.79483333333336
13701.8,1.84382608695654
13705.8,1.87890476190479
13709.8,2.24080952380945
13713.8,2.17871428571431
13717.8,2.25166666666666
13721.8,2.14400000000001
13725.8,2.1494285714286
13729.8,2.06038095238095
13733.8,2.07757142857149
13737.8,2.01933333333343
13741.8,1.97233333333333
13745.8,1.92481632653059
13749.8,2.04889795918366
13753.8,1.96820408163265
13757.8,2.00674999999994
13761.8,2.20139999999994
13765.8,2.08547999999999
13769.8,2.21204081632654
13773.8,2.15244897959184
13777.8,2.14485714285713
13781.8,2.1649166666667
13785.8,2.103
13789.8,1.98724137931036
13793.8,2.11890476190472
13797.8,2.19102409638555
13801.8,2.15439759036146
13805.8,2.10985365853659
13809.8,2.08086746987952
13813.8,2.07460240963856
13817.8,2.03119512195125
13821.8,1.99671428571427
13825.8,1.99730434782611
13829.8,2.05580645161288
13833.8,2.131
13837.8,2.13566666666667
13841.8,2.061
13845.8,1.98470731707317
13849.8,1.94200000000002
13853.8,1.93603225806448
13857.8,1.9946
13861.8,1.91700000000003
13865.8,1.69720000000006
13869.8,1.90759999999992
13873.8,1.70302857142863
13877.8,1.8044
13881.8,1.80551428571429
13885.8,1.71660000000001
13889.8,1.66575961538461
13893.8,1.67999038461538
13897.8,1.69422115384615
13901.8,1.587
13905.8,1.74814285714286
13909.8,1.26867567567566
13913.8,1.48556250000002
13917.8,1.39359183673469
13921.8,1.55032653061219
13925.8,1.68899999999997
13929.8,1.81171428571427
13933.8,1.86508333333334
13937.8,1.84761224489797
13941.8,1.82475510204084
13945.8,1.73985714285716
13949.8,1.74735483870967
13953.8,1.75600000000001
13957.8,1.716
13961.8,1.69948484848485
13965.8,1.69706060606061
13969.8,1.56640909090911
13973.8,1.48446969696969
13977.8,1.5105303030303
13981.8,1.46868181818184
13985.8,1.39423437500003
13989.8,1.32360937500002
13993.8,1.38539534883716
13997.8,1.51204651162792
14001.8,1.42646511627908
14005.8,1.41381395348833
14009.8,1.62754545454546
14013.8,1.44527906976745
14017.8,1.44827906976742
14021.8,1.5072500000001
14025.8,1.3598888888889
14029.8,1.48927027027017
14033.8,1.64102702702705
14037.8,1.62635135135133
14041.8,1.69608108108107
14045.8,1.63829729729733
14049.8,1.5771052631579
14053.8,1.53243243243245
14057.8,1.52508108108108
14061.8,1.49510810810815
14065.8,1.3572702702703
14069.8,1.27793333333331
14073.8,1.43259999999997
14077.8,1.67966666666661
14081.8,1.8838099173554
14085.8,1.75785950413226
14089.8,1.63190909090912
14093.8,1.52811666666667
14097.8,1.52878333333333
14101.8,1.52945
14105.8,1.50693442622955
14109.8,1.37513114754103
14113.8,1.4440638297872
14117.8,1.45900000000001
14121.8,1.29478947368423
14125.8,1.14402127659575
14129.8,1.1142340425532
14133.8,1.25229166666665
14137.8,1.25944680851064
14141.8,1.21178723404255
14145.8,1.16563636363636
14149.8,1.122
14153.8,1.24026086956521
14157.8,1.35852173913042
14161.8,1.47088648648647
14165.8,1.5807243243243
14169.8,1.69056216216214
14173.8,1.80039999999998
14177.8,1.88468478260874
14181.8,1.65381521739137
14185.8,1.42294565217399
14189.8,1.43798214285713
14193.8,1.51964705882353
14197.8,1.60279999999998
14201.8,1.77079999999998
14205.8,1.56533333333337
14209.8,1.42068627450982
14213.8,1.36594117647061
14217.8,1.30048000000005
14221.8,1.15968000000005
14225.8,1.11766666666667
14229.8,1.18072972972972
14233.8,1.39837142857138
14237.8,1.56188888888886
14241.8,1.52191428571431
14245.8,1.65228571428571
14249.8,1.47371428571436
14253.8,1.50110714285708
14257.8,1.71424137931036
14261.8,1.75862499999998
14265.8,1.66478571428592
14269.8,1.32864999999999
14273.8,1.46578048780482
14277.8,1.60488095238096
14281.8,1.53464285714287
14285.8,1.49257142857139
14289.8,1.64299999999998
14293.8,1.70704761904762
14297.8,1.62000000000011
14301.8,1.22412195121945
14305.8,1.3692380952381
14309.8,1.20045454545451
14313.8,1.40906249999999
14317.8,1.53368750000001
14321.8,1.56893749999999
14325.8,1.50428125000004
14329.8,1.52874999999997
14333.8,1.53109375000004
14337.8,1.45121212121212
14341.8,1.42850000000003
14345.8,1.22450000000007
14349.8,1.1732857142857
14353.8,1.24285964912282
14357.8,1.16215789473687
14361.8,1.28105263157891
14365.8,1.49231034482754
14369.8,1.76748275862059
14373.8,1.73436842105264
14377.8,1.65166666666668
14381.8,1.54668421052637
14385.8,1.34036842105265
14389.8,1.33487499999998
14393.8,1.395
14397.8,1.54124999999995
14401.8,1.58081818181824
14405.8,1.71787499999987
14409.8,1.62637499999997
14413.8,1.62781250000003
14417.8,1.53012307692308
14421.8,1.50489230769231
14425.8,1.37947692307696
14429.8,1.38034482758613
14433.8,1.34560714285715
14437.8,1.20924137931036
14441.8,1.18044827586207
14445.8,1.51189655172409
14449.8,1.59105263157893
14453.8,1.68724137931032
14457.8,1.46955172413793
14461.8,1.44196551724139
14465.8,1.37254838709677
14469.8,1.39857446808508
14473.8,1.53732608695652
14477.8,1.52853191489361
14481.8,1.5498085106383
14485.8,1.73113043478258
14489.8,1.83808510638296
14493.8,1.86896710526316
14497.8,1.87080921052632
14501.8,1.87265131578947
14505.8,1.87449342105263
14509.8,1.92044776119402
14513.8,1.97733333333335
14517.8,1.92400000000002
14521.8,1.87623880597016
14525.8,1.83683582089553
14529.8,1.79919696969697
14533.8,1.76405970149254
14537.8,1.75152238805971
14541.8,1.65731343283589
14545.8,1.4405970149254
14549.8,1.54505714285712
14553.8,1.719
14557.8,1.82305714285717
14561.8,1.77144117647059
14565.8,1.64985714285722
14569.8,1.63705882352937
14573.8,1.65120000000001
14577.8,1.673
14581.8,1.47888235294117
14585.8,1.47285714285714
14589.8,1.40731707317073
14593.8,1.47833333333332
14597.8,1.49328571428575
14601.8,1.47519047619046
14605.8,1.85070731707313
14609.8,1.9706666666667
14613.8,1.83269047619048
14617.8,1.82799999999999
14621.8,1.88231707317088
14625.8,1.455
14629.8,1.51256097560975
14633.8,1.5701219512195
14637.8,1.53907142857143
14641.8,1.50335714285715
14645.8,1.61092857142856
14649.8,1.74378571428571
14653.8,1.67842857142859
14657.8,1.54700000000004
14661.8,1.45217073170734
14665.8,1.37704878048782
14669.8,1.38091304347825
14673.8,1.39321739130436
14677.8,1.63100000000001
14681.8,1.59494594594594
14685.8,1.63733333333333
14689.8,1.63100000000001
14693.8,1.58547222222222
14697.8,1.45375675675681
14701.8,1.42966666666665
14705.8,1.1902702702704
14709.8,1.25688571428564
14713.8,1.392
14717.8,1.45742857142857
14721.8,1.56877777777777
14725.8,1.73600000000001
14729.8,1.70049220898259
14733.8,1.69521264894592
14737.8,1.68993308890926
14741.8,1.68465352887259
14745.8,1.67937396883593
14749.8,1.67409440879927
14753.8,1.6688148487626
14757.8,1.66353528872594
14761.8,1.65825572868928
14765.8,1.65297616865261
14769.8,1.64769660861595
14773.8,1.64241704857929
14777.8,1.63713748854262
14781.8,1.63185792850596
14785.8,1.62657836846929
14789.8,1.62129880843263
14793.8,1.61601924839597
14797.8,1.6107396883593
14801.8,1.60546012832264
14805.8,1.60018056828598
14809.8,1.59490100824931
14813.8,1.58962144821265
14817.8,1.58434188817599
14821.8,1.57906232813932
14825.8,1.57378276810266
14829.8,1.568503208066
14833.8,1.56322364802933
14837.8,1.57275999999999
14841.8,1.64155999999999
14845.8,1.70807999999999
14849.8,1.57904000000004
14853.8,1.50879999999998
14857.8,1.55772
14861.8,1.52076000000002
14865.8,1.40956000000002
14869.8,1.29076000000002
14873.8,1.18444000000002
14877.8,1.19343999999997
14881.8,1.31312
14885.8,1.33872
14889.8,1.47451999999997
14893.8,1.47850000000001
14897.8,1.41720000000001
14901.8,1.35104000000001
14905.8,1.27568000000002
14909.8,1.17408000000002
14913.8,1.26323999999998
14917.8,1.45091999999996
14921.8,1.44000000000005
14925.8,1.22415999999998
14929.8,1.34495999999998
14933.8,1.36525
14937.8,1.11596000000005
14941.8,1.30243999999993
14945.8,1.30436000000008
14949.8,0.97043999999997
14953.8,1.13763999999997
14957.8,1.54271999999992
14961.8,1.53864000000003
14965.8,1.4262
14969.8,1.42991999999999
14973.8,1.42480000000003
14977.8,1.24880000000003
14981.8,1.14728000000002
14985.8,1.32911999999995
14989.8,1.54287999999998
14993.8,1.62576
14997.8,1.61456
15001.8,1.50684000000002
15005.8,1.42470000000001
15009.8,1.29704000000003
15013.8,1.29831999999997
15017.8,1.49527999999996
15021.8,1.72167999999996
15025.8,1.34844000000007
15029.8,1.27963999999999
15033.8,1.43655999999995
15037.8,1.57672000000006
15041.8,1.25032000000006
15045.8,1.28434999999999
15049.8,1.44963999999997
15053.8,1.52171999999999
15057.8,1.52036000000001
15061.8,1.45428000000003
15065.8,1.28068000000003
15069.8,1.21196000000001
15073.8,1.14400000000001
15077.8,1.08020000000001
15081.8,1.07846666666664
15085.8,1.22579999999997
15089.8,1.37779999999997
15093.8,1.49220000000001
15097.8,1.44820000000001
15101.8,1.39040000000001
15105.8,1.31573333333335
15109.8,1.32882857142857
15113.8,1.31393333333336
15117.8,1.16860000000003
15121.8,1.32473333333328
15125.8,1.56433333333332
15129.8,1.62099999999999
15133.8,1.59120000000001
15137.8,1.52434285714287
15141.8,1.45513333333335
15145.8,1.35610000000002
15149.8,1.22076666666669
15153.8,1.26149999999999
15157.8,1.39429999999996
15161.8,1.62829999999996
15165.8,1.57268571428573
15169.8,1.49306666666669
15173.8,1.37840000000002
15177.8,1.22360000000003
15181.8,1.0896
15185.8,1.1076
15189.8,0.948266666666709
15193.8,0.820479999999945
15197.8,1.12287999999994
15201.8,1.25896666666664
15205.8,1.21695000000005
15209.8,1.12079999999998
15213.8,1.21146666666665
15217.8,1.11340000000002
15221.8,1.15547999999998
15225.8,1.23343999999999
15229.8,1.22420000000004
15233.8,1.06339999999999
15237.8,1.13539999999999
15241.8,1.26319999999996
15245.8,1.45919999999996
15249.8,1.65079999999997
15253.8,1.84051428571425
15257.8,1.77834285714287
15261.8,1.67320000000004
15265.8,1.44920000000004
15269.8,1.39285714285712
15273.8,1.54142857142854
15277.8,1.44880000000004
15281.8,1.27400000000003
15285.8,1.10828571428574
15289.8,1.1095
15293.8,1.46149999999993
15297.8,1.52749999999999
15301.8,1.43500000000002
15305.8,1.38250000000001
15309.8,1.38399999999999
15313.8,1.48799999999996
15317.8,1.59000000000008
15321.8,1.19600000000003
15325.8,1.09885714285711
15329.8,1.29314285714282
15333.8,1.56199999999993
15337.8,1.71800000000002
15341.8,1.41700000000007
15345.8,1.27200000000001
15349.8,1.22250000000001
15353.8,1.61000000000005
15357.8,1.33266666666674
15361.8,1.31349999999992
15365.8,1.28600000000011
15369.8,1.47399999999991
15373.8,1.65799999999999
15377.8,1.56500000000002
15381.8,1.51400000000001
15385.8,1.44733333333337
15389.8,1.26700000000003
15393.8,1.17200000000001
15397.8,1.12500000000001
15401.8,1.04466666666668
15405.8,1.29399999999994
15409.8,1.35600000000005
15413.8,1.53439999999999
15417.8,1.53266666666667
15421.8,1.61003999999998
15425.8,1.69323999999998
15429.8,1.77643999999998
15433.8,1.85046666666666
15437.8,1.8788
15441.8,1.7542666666667
15445.8,1.75746666666671
15449.8,1.41640000000008
15453.8,1.46466666666662
15457.8,1.21833333333334
15461.8,1.07110000000005
15465.8,1.42059999999985
15469.8,1.66300000000009
15473.8,1.30633333333339
15477.8,1.1906
15481.8,1.19660000000001
15485.8,1.13140000000003
15489.8,0.996400000000008
15493.8,1.16013333333315
15497.8,1.64416000000002
15501.8,1.55775999999998
15505.8,1.66655999999998
15509.8,1.51905000000003
15513.8,1.30770000000004
15517.8,1.44139999999997
15521.8,1.468
15525.8,1.53454999999999
15529.8,1.5608
15533.8,1.58252
15537.8,1.63799999999999
15541.8,1.61000000000001
15545.8,1.52180000000002
15549.8,1.63859999999995
15553.8,1.76280000000007
15557.8,1.42104000000004
15561.8,1.19624000000004
15565.8,0.677700000000097
15569.8,0.54840000000002
15573.8,1.0321999999999
15577.8,0.698066666666798
15581.8,0.553133333333331
15585.8,0.768999999999915
15589.8,0.822200000000022
15593.8,0.411799999999977
15597.8,0.710999999999822
15601.8,0.554800000000039
15605.8,0.814799999999916
15609.8,1.19239999999995
15613.8,1.47399999999994
15617.8,1.72200000000001
15621.8,1.68200000000001
15625.8,1.71039999999999
15629.8,1.7088
15633.8,1.72519999999999
15637.8,1.7668
15641.8,1.7508
15645.8,1.75
15649.8,1.7556
15653.8,1.74560000000001
15657.8,1.70800000000001
15661.8,1.61360000000004
15665.8,1.38160000000004
15669.8,1.37
15673.8,1.44279999999998
15677.8,1.54679999999998
15681.8,1.64119999999999
15685.8,1.69719999999999
15689.8,1.33520000000007
15693.8,1.31519999999998
15697.8,1.39
15701.8,1.30720000000003
15705.8,1.14560000000001
15709.8,1.07360000000001
15713.8,1.35879999999994
15717.8,1.32120000000003
15721.8,1.25299999999999
15725.8,1.32633333333332
15729.8,1.55257142857139
15733.8,1.72857142857144
15737.8,1.67142857142858
15741.8,1.60657142857144
15745.8,1.53228571428573
15749.8,1.54266666666666
15753.8,1.60057142857141
15757.8,1.70342857142855
15761.8,1.72400000000001
15765.8,1.64400000000001
15769.8,1.57333333333335
15773.8,1.51200000000001
15777.8,1.47200000000001
15781.8,1.47571428571428
15785.8,1.53285714285713
15789.8,1.51400000000001
15793.8,1.46257142857144
15797.8,1.40933333333334
15801.8,1.42949999999998
15805.8,1.56199999999997
15809.8,1.69499999999998
15813.8,1.72750000000001
15817.8,1.61000000000004
15821.8,1.47750000000001
15825.8,1.39600000000002
15829.8,1.47399999999994
15833.8,1.659
15837.8,1.6745
15841.8,1.70699999999999
15845.8,1.72650000000001
15849.8,1.68750000000001
15853.8,1.66405
15857.8,1.57945000000004
15861.8,1.46235
15865.8,1.42645000000001
15869.8,1.41874999999999
15873.8,1.48994999999998
15877.8,1.57914999999998
15881.8,1.43575000000008
15885.8,1.24744999999998
15889.8,1.19356000000004
15893.8,1.10273333333324
15897.8,1.62139999999991
15901.8,1.57330000000005
15905.8,1.68983999999995
15909.8,1.64516000000008
15913.8,1.34806666666661
15917.8,1.68339999999994
15921.8,1.40693333333343
15925.8,1.68399999999994
15929.8,1.78620000000003
15933.8,1.65351428571429
15937.8,1.64608571428572
15941.8,1.57360000000003
15945.8,1.53463999999998
15949.8,1.60632000000001
15953.8,1.56792000000001
15957.8,1.46264000000002
15961.8,1.49327999999998
15965.8,1.49200000000002
15969.8,1.37866666666669
15973.8,1.42429999999999
15977.8,1.16416666666672
15981.8,0.981400000000012
15985.8,0.957719999999972
15989.8,1.11131999999997
15993.8,0.855533333333384
15997.8,0.708219999999998
16001.8,0.719819999999998
16005.8,0.731419999999998
16009.8,0.700840000000006
16013.8,0.768466666666647
16017.8,0.960466666666573
16021.8,1.47779999999991
16025.8,1.65763999999999
16029.8,1.58130000000004
16033.8,1.36863333333337
16037.8,1.31772000000001
16041.8,1.32459999999999
16045.8,1.31040000000003
16049.8,1.20015999999997
16053.8,1.38095999999997
16057.8,1.43103999999999
16061.8,1.40153333333334
16065.8,1.34750000000001
16069.8,1.32
16073.8,1.28280000000001
16077.8,1.20680000000001
16081.8,1.27863999999998
16085.8,1.37189999999999
16089.8,1.41389999999999
16093.8,1.41448
16097.8,1.44255999999999
16101.8,1.34800000000005
16105.8,1.08800000000005
16109.8,1.07887999999998
16113.8,1.1246
16117.8,1.10593333333334
16121.8,1.24433333333331
16125.8,1.36135999999999
16129.8,1.43666666666666
16133.8,1.48999999999999
16137.8,1.47660000000001
16141.8,1.43460000000001
16145.8,1.39260000000001
16149.8,1.32456000000001
16153.8,1.27688571428572
16157.8,1.26774285714286
16161.8,1.21796000000001
16165.8,1.11530000000003
16169.8,0.969300000000027
16173.8,0.986649999999961
16177.8,1.03520000000003
16181.8,1.17519999999995
16185.8,1.44262857142852
16189.8,1.34200000000002
16193.8,1.31499999999998
16197.8,1.3284
16201.8,1.3104
16205.8,1.25740000000001
16209.8,1.2248
16213.8,1.23546666666666
16217.8,1.19166666666668
16221.8,1.18111999999999
16225.8,1.21813333333332
16229.8,1.26879999999999
16233.8,1.30024
16237.8,1.24910000000003
16241.8,1.10710000000003
16245.8,1.17663333333332
16249.8,1.19472000000001
16253.8,1.15546666666666
16257.8,1.19279999999999
16261.8,1.28566666666665
16265.8,1.42411999999996
16269.8,1.64971999999996
16273.8,1.44503333333337
16277.8,1.37111999999998
16281.8,1.45320000000001
16285.8,1.40920000000001
16289.8,1.3834
16293.8,1.35476000000001
16297.8,1.28356000000001
16301.8,1.45226666666663
16305.8,1.48030000000003
16309.8,1.3209666666667
16313.8,1.48779999999997
16317.8,1.45666666666669
16321.8,1.36951999999999
16325.8,1.42711999999999
16329.8,1.40466666666667
16333.8,1.29220000000004
16337.8,1.07486666666671
16341.8,0.993599999999977
16345.8,1.06862857142857
16349.8,1.07891428571428
16353.8,1.05260000000001
16357.8,1.01060000000001
16361.8,0.944800000000014
16365.8,0.868800000000014
16369.8,1.12007499999995
16373.8,1.38857499999995
16377.8,1.45465714285713
16381.8,1.47206666666669
16385.8,1.33740000000002
16389.8,1.20273333333336
16393.8,1.15040000000001
16397.8,1.15482499999999
16401.8,1.22332499999999
16405.8,1.20340000000002
16409.8,1.07540000000002
16413.8,1.0476857142857
16417.8,1.14254285714284
16421.8,1.20214999999999
16425.8,1.24664999999999
16429.8,1.22240000000001
16433.8,1.16868571428572
16437.8,1.12230000000001
16441.8,1.07630000000001
16445.8,0.917657142857173
16449.8,0.771028571428585
16453.8,0.696171428571442
16457.8,0.773799999999952
16461.8,1.00899999999998
16465.8,1.12899999999998
16469.8,1.20916000000001
16473.8,1.12996000000001
16477.8,1.16653333333333
16481.8,1.22149999999999
16485.8,1.29149999999999
16489.8,1.24940000000001
16493.8,1.19180000000001
16497.8,1.12246666666668
16501.8,1.05060000000001
16505.8,1.03722857142857
16509.8,1.02372
16513.8,0.997320000000005
16517.8,1.17364999999997
16521.8,1.197725
16525.8,1.213225
16529.8,1.26643999999999
16533.8,1.10940000000005
16537.8,0.928466666666651
16541.8,1.01579999999998
16545.8,1.04144
16549.8,1.02592500000001
16553.8,0.992425000000006
16557.8,1.07239999999996
16561.8,1.29106666666663
16565.8,1.40649999999998
16569.8,1.43045714285714
16573.8,1.39200000000005
16577.8,1.12200000000005
16581.8,1.06899999999999
16585.8,1.12131999999998
16589.8,1.22291999999998
16593.8,1.13426666666668
16597.8,1.05330000000001
16601.8,0.993966666666677
16605.8,1.02443999999999
16609.8,1.11666666666665
