"Frequency","Power","Harmonic_CL","AR1_CL","AR1_fit","AR1_90_power","AR1_95_power","AR1_99_power"
51.15101289135,2.74890251883473e-06,59.0951821836839,78.2297102890658,2.09713844231936e-06,3.35273280260694e-06,3.83923932665267e-06,4.86730128228884e-06
51.1602209944808,2.53045347459864e-06,81.6225151478682,71.9595422455886,2.09649643489272e-06,3.35170641383098e-06,3.83806400121367e-06,4.86581123112776e-06
51.1694290976115,2.25157719226805e-06,92.0190640004122,62.2112016728374,2.09585477693688e-06,3.35068058376026e-06,3.83688931555219e-06,4.86432199106222e-06
51.1786372007423,1.99047180932869e-06,95.4054247922854,51.4610769253858,2.09521346820532e-06,3.34965531200065e-06,3.83571526921693e-06,4.8628335615201e-06
51.187845303873,1.82961416356147e-06,94.8510064207376,44.2578114246266,2.09457250845175e-06,3.3486305981584e-06,3.83454186175701e-06,4.86134594192976e-06
51.1970534070038,1.77147083249674e-06,88.2250919763474,41.6003388044619,2.09393189743008e-06,3.34760644184011e-06,3.83336909272192e-06,4.85985913172007e-06
51.2062615101345,1.77021274877118e-06,70.5215550776983,41.5671178120102,2.09329163489447e-06,3.34658284265271e-06,3.83219696166157e-06,4.8583731303204e-06
51.2154696132653,1.78902234293101e-06,51.9122984367222,42.4635530684393,2.09265172059927e-06,3.34555980020349e-06,3.83102546812625e-06,4.85688793716064e-06
51.2246777163961,1.8003143382425e-06,43.8650795071039,43.0108743385835,2.09201215429905e-06,3.34453731410008e-06,3.82985461166668e-06,4.85540355167118e-06
51.2338858195268,1.78974967322367e-06,39.4445331516175,42.5478133218953,2.09137293574861e-06,3.34351538395048e-06,3.82868439183395e-06,4.85391997328291e-06
51.2430939226576,1.76573771092911e-06,32.9904299193732,41.4597470192158,2.09073406470295e-06,3.342494009363e-06,3.82751480817956e-06,4.85243720142724e-06
51.2523020257883,1.74215282967016e-06,29.7176849657556,40.387667756768,2.09009554091731e-06,3.34147318994633e-06,3.82634586025539e-06,4.85095523553605e-06
51.2615101289191,1.70744168365939e-06,39.2835379556752,38.7930122175482,2.08945736414713e-06,3.3404529253095e-06,3.82517754761375e-06,4.84947407504175e-06
51.2707182320498,1.61532516658839e-06,56.4550533282136,34.512041908453,2.08881953414807e-06,3.33943321506186e-06,3.82400986980731e-06,4.84799371937725e-06
51.2799263351806,1.42157069238114e-06,70.2714899067559,25.6533573600335,2.088182050676e-06,3.33841405881314e-06,3.82284282638916e-06,4.84651416797596e-06
51.2891344383114,1.16586445445278e-06,77.0463343008508,15.1146860422548,2.08754491348702e-06,3.33739545617339e-06,3.82167641691278e-06,4.84503542027178e-06
51.2983425414421,9.85155218862401e-07,72.3695098627312,9.09588186980845,2.08690812233743e-06,3.33637740675303e-06,3.82051064093203e-06,4.84355747569913e-06
51.3075506445729,9.77361769668918e-07,42.3977915922136,8.87804497718,2.08627167698376e-06,3.33535991016279e-06,3.81934549800119e-06,4.84208033369291e-06
51.3167587477036,1.19225333332847e-06,6.83716583363232,16.150716897796,2.08563557718275e-06,3.33434296601378e-06,3.81818098767491e-06,4.84060399368853e-06
51.3259668508344,1.66337218253128e-06,0.463974528986932,36.8994984059122,2.08499982269135e-06,3.33332657391744e-06,3.81701710950825e-06,4.83912845512189e-06
51.3351749539651,2.2665668829432e-06,4.59838448234687,63.2592501276058,2.08436441326674e-06,3.33231073348554e-06,3.81585386305667e-06,4.83765371742942e-06
51.3443830570959,2.77435931463409e-06,7.08614016122218,79.3378977608873,2.08372934866628e-06,3.3312954443302e-06,3.81469124787598e-06,4.83617978004801e-06
51.3535911602266,3.09730722584296e-06,6.42594637692144,86.3080294556884,2.08309462864759e-06,3.3302807060639e-06,3.81352926352244e-06,4.83470664241506e-06
51.3627992633574,3.2937202572014e-06,4.16797544980666,89.499239748573,2.08246025296846e-06,3.32926651829945e-06,3.81236790955266e-06,4.83323430396847e-06
51.3720073664882,3.43245104121314e-06,2.09753840714287,91.3503071112602,2.08182622138694e-06,3.32825288064999e-06,3.81120718552367e-06,4.83176276414664e-06
51.3812154696189,3.5290703563633e-06,1.17372982437928,92.4678267024143,2.08119253366125e-06,3.32723979272902e-06,3.81004709099287e-06,4.83029202238846e-06
51.3904235727497,3.55893110057158e-06,3.64973795483778,92.7941274860906,2.08055918954986e-06,3.32622725415037e-06,3.80888762551806e-06,4.82882207813332e-06
51.3996316758804,3.52965165839319e-06,15.1427403969591,92.4971369246845,2.07992618881142e-06,3.32521526452822e-06,3.80772878865743e-06,4.8273529308211e-06
51.4088397790112,3.4812117680669e-06,39.3822701566295,91.973527811577,2.07929353120482e-06,3.32420382347709e-06,3.80657057996955e-06,4.82588457989218e-06
51.4180478821419,3.45030410855203e-06,68.0428029554633,91.6270715844009,2.07866121648915e-06,3.32319293061183e-06,3.8054129990134e-06,4.82441702478742e-06
51.4272559852727,3.4399685885259e-06,87.5154114228745,91.5165898226043,2.0780292444237e-06,3.32218258554763e-06,3.80425604534834e-06,4.82295026494819e-06
51.4364640884035,3.43933636052265e-06,95.5892105436015,91.5215364009006,2.07739761476801e-06,3.32117278790003e-06,3.8030997185341e-06,4.82148429981635e-06
51.4456721915342,3.45770480535787e-06,97.7021221281382,91.7510704941893,2.0767663272818e-06,3.32016353728491e-06,3.80194401813084e-06,4.82001912883425e-06
51.454880294665,3.52099790228511e-06,97.2482851012961,92.4732466428275,2.076135381725e-06,3.31915483331848e-06,3.80078894369906e-06,4.81855475144472e-06
51.4640883977957,3.63047864737033e-06,94.3634237157434,93.5838704952999,2.07550477785778e-06,3.31814667561729e-06,3.79963449479968e-06,4.8170911670911e-06
51.4732965009265,3.73931567428299e-06,88.8687353785492,94.5404462354862,2.07487451544049e-06,3.31713906379823e-06,3.798480670994e-06,4.81562837521722e-06
51.4825046040572,3.79096776140772e-06,83.0483151682634,94.9523305183735,2.07424459423372e-06,3.31613199747852e-06,3.7973274718437e-06,4.81416637526738e-06
51.491712707188,3.78861380732455e-06,79.1413004207513,94.9432619700226,2.07361501399824e-06,3.31512547627574e-06,3.79617489691085e-06,4.81270516668638e-06
51.5009208103187,3.81123511397299e-06,75.417706632548,95.1197446152687,2.07298577449505e-06,3.31411949980778e-06,3.7950229457579e-06,4.81124474891953e-06
51.5101289134495,3.95076849571218e-06,67.2239849383484,96.0544370353616,2.07235687548537e-06,3.31311406769289e-06,3.79387161794771e-06,4.80978512141259e-06
51.5193370165803,4.23360435287704e-06,51.0469911986369,97.4604463115802,2.07172831673061e-06,3.31210917954963e-06,3.79272091304349e-06,4.80832628361185e-06
51.528545119711,4.58848813404196e-06,28.7464178525591,98.566504667845,2.07110009799239e-06,3.31110483499692e-06,3.79157083060886e-06,4.80686823496404e-06
51.5377532228418,4.88802312375144e-06,8.56908639292126,99.1289054880416,2.07047221903256e-06,3.310101033654e-06,3.79042137020782e-06,4.80541097491643e-06
51.5469613259725,5.03580658709857e-06,0.0856151170321283,99.3227529072015,2.06984467961317e-06,3.30909777514045e-06,3.78927253140474e-06,4.80395450291674e-06
51.5561694291033,5.01161919154118e-06,6.37322746163963,99.296232256869,2.06921747949646e-06,3.30809505907619e-06,3.78812431376438e-06,4.80249881841318e-06
51.565377532234,4.84489300651028e-06,20.8245515838733,99.0705872335492,2.06859061844491e-06,3.30709288508148e-06,3.7869767168519e-06,4.80104392085447e-06
51.5745856353648,4.57540827621242e-06,33.3435811099837,98.5520577344761,2.06796409622119e-06,3.3060912527769e-06,3.78582974023281e-06,4.79958980968978e-06
51.5837937384956,4.24737775842912e-06,37.7523798091333,97.5501764208855,2.06733791258819e-06,3.30509016178335e-06,3.78468338347305e-06,4.79813648436878e-06
51.5930018416263,3.91604147104249e-06,33.0715773985035,95.9074057459933,2.066712067309e-06,3.30408961172211e-06,3.78353764613888e-06,4.79668394434164e-06
51.6022099447571,3.63183601719321e-06,24.6565454431394,93.7493015767745,2.06608656014692e-06,3.30308960221474e-06,3.782392527797e-06,4.79523218905899e-06
51.6114180478878,3.41342486902584e-06,25.2348699051311,91.4472526209326,2.06546139086545e-06,3.30209013288317e-06,3.78124802801445e-06,4.79378121797195e-06
51.6206261510186,3.24220489301058e-06,42.0228650688766,89.1513089572769,2.06483655922833e-06,3.30109120334966e-06,3.78010414635867e-06,4.79233103053214e-06
51.6298342541493,3.086773832393e-06,66.3612152211112,86.6243316449345,2.06421206499946e-06,3.30009281323678e-06,3.77896088239748e-06,4.79088162619163e-06
51.6390423572801,2.94387786535058e-06,85.9068257235783,83.8791743364363,2.06358790794299e-06,3.29909496216744e-06,3.77781823569907e-06,4.78943300440299e-06
51.6482504604108,2.84878654779863e-06,95.620023490901,81.8125749622719,2.06296408782325e-06,3.29809764976489e-06,3.77667620583202e-06,4.78798516461929e-06
